idioma,texto_entidade,tipo_entidade,contexto
pt,Inhambane,LOC,"Mais de 500 mulheres, jovens e raparigas, representantes do governo da cidade de Inhambane, coordenados pelo Núcleo das Associações Femininas de Inhambane (NAFI), membro do Fórum Mulher, juntaram_se na manhã de hoje, na escolha Industrial Eduardo Mondlhane de Inhambane, para marchar, exigindo o fim da violência contra as mulheres."
pt,Núcleo das Associações Femininas de Inhambane,ORG,"Mais de 500 mulheres, jovens e raparigas, representantes do governo da cidade de Inhambane, coordenados pelo Núcleo das Associações Femininas de Inhambane (NAFI), membro do Fórum Mulher, juntaram_se na manhã de hoje, na escolha Industrial Eduardo Mondlhane de Inhambane, para marchar, exigindo o fim da violência contra as mulheres."
pt,NAFI,LOC,"Mais de 500 mulheres, jovens e raparigas, representantes do governo da cidade de Inhambane, coordenados pelo Núcleo das Associações Femininas de Inhambane (NAFI), membro do Fórum Mulher, juntaram_se na manhã de hoje, na escolha Industrial Eduardo Mondlhane de Inhambane, para marchar, exigindo o fim da violência contra as mulheres."
pt,Fórum Mulher,ORG,"Mais de 500 mulheres, jovens e raparigas, representantes do governo da cidade de Inhambane, coordenados pelo Núcleo das Associações Femininas de Inhambane (NAFI), membro do Fórum Mulher, juntaram_se na manhã de hoje, na escolha Industrial Eduardo Mondlhane de Inhambane, para marchar, exigindo o fim da violência contra as mulheres."
pt,Industrial Eduardo Mondlhane de Inhambane,LOC,"Mais de 500 mulheres, jovens e raparigas, representantes do governo da cidade de Inhambane, coordenados pelo Núcleo das Associações Femininas de Inhambane (NAFI), membro do Fórum Mulher, juntaram_se na manhã de hoje, na escolha Industrial Eduardo Mondlhane de Inhambane, para marchar, exigindo o fim da violência contra as mulheres."
pt,Maputo uniram_se,LOC,"Sob o lema: Resistir para viver, marchar para transformar várias mulheres da província e cidade de Maputo uniram_se na tarde de hoje para marchar no âmbito das celebrações do dia internacional da mulher."
pt,Marcha Mundial das Mulheres,ORG,O evento também serviu para o lançamento da V ação global da Marcha Mundial das Mulheres.
pt,Tambores,LOC,"Feminismo, Arte e Cultura: Tambores desafiando a violência sexista e clamando autonomia do corpo e sexualidade das raparigas."
pt,Maputo,LOC,Mais de 60 pessoas participam desde ontem em Maputo na batucada sobre direitos sexuais e reprodutivos.
pt,Sofala,LOC,A Rede de Proteção da Criança em Sofala faz exposição das atividades na cidade da Beira.
pt,cidade da Beira,LOC,A Rede de Proteção da Criança em Sofala faz exposição das atividades na cidade da Beira.
pt,Sofala,LOC,A Rede de Proteção da Criança em Sofala (SOPROC) realizou uma exposição das atividades que desenvolve em torno da cidade da Beira e distrito de Nhamatanda.
pt,SOPROC,LOC,A Rede de Proteção da Criança em Sofala (SOPROC) realizou uma exposição das atividades que desenvolve em torno da cidade da Beira e distrito de Nhamatanda.
pt,cidade da Beira,LOC,A Rede de Proteção da Criança em Sofala (SOPROC) realizou uma exposição das atividades que desenvolve em torno da cidade da Beira e distrito de Nhamatanda.
pt,Nhamatanda,LOC,A Rede de Proteção da Criança em Sofala (SOPROC) realizou uma exposição das atividades que desenvolve em torno da cidade da Beira e distrito de Nhamatanda.
pt,VBG,ORG,"As temáticas são ligadas à violência baseada no gênero (VBG), violência contra a criança, proteção da criança vítima de violência e uniões prematuras."
pt,Clube Ferroviário da Beira,ORG,"A exposição teve lugar no Clube Ferroviário da Beira a 16 de Novembro, no âmbito dos 16 dias de ativismo pelo fim da violência contra a mulher."
pt,FórumMunicipal,PER,"FórumMunicipal sobre Gênero, Cultura, Segurança Urbana e políticas públicas para o desenvolvimento das raparigas e mulheres jovens Para Rafael Nhavoto , líder comunitário, falar da violência e assédio sexual é falar de um problema que preocupa a todos."
pt,Rafael Nhavoto,PER,"FórumMunicipal sobre Gênero, Cultura, Segurança Urbana e políticas públicas para o desenvolvimento das raparigas e mulheres jovens Para Rafael Nhavoto , líder comunitário, falar da violência e assédio sexual é falar de um problema que preocupa a todos."
pt,Nhavoto,PER,"Para Nhavoto o problema não é a saia curta da menina, mas sim o comportamento mau do homem, que não consegue olhar para a menina do mesmo jeito que olha para a sua filha."
pt,Rafael,PER,Para Rafael um dos caminhos para eliminar a violência e assédio sexual é educar os filhos para que não olhem para as meninas como carne que deve ser consumida mas sim como um ser que deve ser respeitado.
pt,Associação Moçambicana de Mulheres de Carreira Jurídica,ORG,Associação Moçambicana de Mulheres de Carreira Jurídica  concede entrevista dupla sobre uniões prematuras e assédio sexual.
pt,Moçambicana de Mulheres de Carreira Jurídica,PER,Associação Moçambicana de Mulheres de Carreira Jurídica (AMMCJ) concedeu a 06 de Junho um entrevista dupla às Rádio Wimbe e Rádio Sem Fronteiras em Pemba para falar sobre as uniões prematuras e o assédio sexual.
pt,AMMCJ,ORG,Associação Moçambicana de Mulheres de Carreira Jurídica (AMMCJ) concedeu a 06 de Junho um entrevista dupla às Rádio Wimbe e Rádio Sem Fronteiras em Pemba para falar sobre as uniões prematuras e o assédio sexual.
pt,Junho,LOC,Associação Moçambicana de Mulheres de Carreira Jurídica (AMMCJ) concedeu a 06 de Junho um entrevista dupla às Rádio Wimbe e Rádio Sem Fronteiras em Pemba para falar sobre as uniões prematuras e o assédio sexual.
pt,Rádio Wimbe,LOC,Associação Moçambicana de Mulheres de Carreira Jurídica (AMMCJ) concedeu a 06 de Junho um entrevista dupla às Rádio Wimbe e Rádio Sem Fronteiras em Pemba para falar sobre as uniões prematuras e o assédio sexual.
pt,Rádio Sem Fronteiras,LOC,Associação Moçambicana de Mulheres de Carreira Jurídica (AMMCJ) concedeu a 06 de Junho um entrevista dupla às Rádio Wimbe e Rádio Sem Fronteiras em Pemba para falar sobre as uniões prematuras e o assédio sexual.
pt,Pemba,LOC,Associação Moçambicana de Mulheres de Carreira Jurídica (AMMCJ) concedeu a 06 de Junho um entrevista dupla às Rádio Wimbe e Rádio Sem Fronteiras em Pemba para falar sobre as uniões prematuras e o assédio sexual.
pt,AMMCJ,ORG,A entrevista durou cerca de meia hora no gabinete do AMMCJ e abordou primeiro o conceito de uniões prematuras e de seguida o assédio.
pt,AMMCJ,ORG,"Os mesmos quiseram saber do nível de cumprimento do nível de cumprimento das uniões prematuras, que na opinião do AMMCJ acredita que a lei ainda não é do domínio público e há necessidade de mais divulgação sobre a legislação."
pt,AMMCJ,ORG,"Isto porque as pessoas não têm a cultura jurídica, referiu a coordenadora da AMMCJ, Augusta Iaquite."
pt,Augusta Iaquite,PER,"Isto porque as pessoas não têm a cultura jurídica, referiu a coordenadora da AMMCJ, Augusta Iaquite."
pt,AMMCJ,ORG,"E em relação ao assédio sexual, a AMMCJ referiu que o pode ocorrer nas escolas ou local de trabalho ou qualquer outro sitio, mas por quem tem poder."
pt,fazê_lo,LOC,"Por vezes as pessoas não percebem que estão a ser assediadas, e o assédio parte dos homens ou das mulheres, embora os primeiros sejam os mais tentados a fazê_lo."
pt,AMMCJ,ORG,"A AMMCJ realizou os programas no âmbito do projeto Enriquecendo a participação ativa da sociedade civil para promoção da Igualdade de Gênero e o Empoderamento das mulheres e Raparigas do Programa de Apoio aos atores não Estatais (PAANE), que conta com apoio da União Europeia."
pt,Igualdade de Gênero,ORG,"A AMMCJ realizou os programas no âmbito do projeto Enriquecendo a participação ativa da sociedade civil para promoção da Igualdade de Gênero e o Empoderamento das mulheres e Raparigas do Programa de Apoio aos atores não Estatais (PAANE), que conta com apoio da União Europeia."
pt,Empoderamento,ORG,"A AMMCJ realizou os programas no âmbito do projeto Enriquecendo a participação ativa da sociedade civil para promoção da Igualdade de Gênero e o Empoderamento das mulheres e Raparigas do Programa de Apoio aos atores não Estatais (PAANE), que conta com apoio da União Europeia."
pt,Raparigas do Programa de Apoio,PER,"A AMMCJ realizou os programas no âmbito do projeto Enriquecendo a participação ativa da sociedade civil para promoção da Igualdade de Gênero e o Empoderamento das mulheres e Raparigas do Programa de Apoio aos atores não Estatais (PAANE), que conta com apoio da União Europeia."
pt,PAANE,ORG,"A AMMCJ realizou os programas no âmbito do projeto Enriquecendo a participação ativa da sociedade civil para promoção da Igualdade de Gênero e o Empoderamento das mulheres e Raparigas do Programa de Apoio aos atores não Estatais (PAANE), que conta com apoio da União Europeia."
pt,União Europeia,ORG,"A AMMCJ realizou os programas no âmbito do projeto Enriquecendo a participação ativa da sociedade civil para promoção da Igualdade de Gênero e o Empoderamento das mulheres e Raparigas do Programa de Apoio aos atores não Estatais (PAANE), que conta com apoio da União Europeia."
pt,Jason Stanley,PER,Jason Stanley no seu livro como funciona o fascismo  explica muito bem com exemplos do que aconteceu no continente africano.
pt,Ruanda,LOC,Ele escreve que o movimento de poder hutu foi um movimento de supremacia étnica fascista que surgiu em Ruanda nos anos anteriores ao genocídio ruandês de 1994.
pt,Kangura,PER,"Em 1990, o jornal pró_poder hutu, Kangura, publicou os Dez Mandamentos Hutus."
pt,Gabinete do Fórum Mulher,LOC,"Foi exibido hoje, no Gabinete do Fórum Mulher, o documentário  WOMAN (que na língua portuguesa significa (MULHER), com 20 minutos, que conta com participação de 3 artistas e  2 ativistas moçambicanas que usam a arte e suas histórias de vida para lutar pelos direitos humanos das mulheres."
pt,Medicus Mundi,ORG,"O filme foi produzido pela Medicus Mundi, e se baseia em entrevistas filmadas com a rapper Iveth, Dama do Bling, a poetisa Enia Lipanga, as ativistas Josina Machel e Graça Júlio."
pt,Iveth,ORG,"O filme foi produzido pela Medicus Mundi, e se baseia em entrevistas filmadas com a rapper Iveth, Dama do Bling, a poetisa Enia Lipanga, as ativistas Josina Machel e Graça Júlio."
pt,Dama do Bling,PER,"O filme foi produzido pela Medicus Mundi, e se baseia em entrevistas filmadas com a rapper Iveth, Dama do Bling, a poetisa Enia Lipanga, as ativistas Josina Machel e Graça Júlio."
pt,Enia Lipanga,LOC,"O filme foi produzido pela Medicus Mundi, e se baseia em entrevistas filmadas com a rapper Iveth, Dama do Bling, a poetisa Enia Lipanga, as ativistas Josina Machel e Graça Júlio."
pt,Josina Machel,PER,"O filme foi produzido pela Medicus Mundi, e se baseia em entrevistas filmadas com a rapper Iveth, Dama do Bling, a poetisa Enia Lipanga, as ativistas Josina Machel e Graça Júlio."
pt,Graça Júlio,PER,"O filme foi produzido pela Medicus Mundi, e se baseia em entrevistas filmadas com a rapper Iveth, Dama do Bling, a poetisa Enia Lipanga, as ativistas Josina Machel e Graça Júlio."
pt,Karina Dubolo,PER,"Em cerca de 40 minutos, com Karina Dubolo e Célia Muchanga na moderação, falou_se de um dos principais desafios que se impõe à mulher logo à nascença: há famílias que não desejam que nasçam mulheres porque o apelido da família morre."
pt,Célia Muchanga,PER,"Em cerca de 40 minutos, com Karina Dubolo e Célia Muchanga na moderação, falou_se de um dos principais desafios que se impõe à mulher logo à nascença: há famílias que não desejam que nasçam mulheres porque o apelido da família morre."
pt,Josina Machel,PER,"Ficou evidente que a violência afeta mulheres de todos os extratos, tanto que até Josina Machel, não ficou excluída, apesar de ser filha de Graça Machel e enteada de Nelson Mandela."
pt,Graça Machel,PER,"Ficou evidente que a violência afeta mulheres de todos os extratos, tanto que até Josina Machel, não ficou excluída, apesar de ser filha de Graça Machel e enteada de Nelson Mandela."
pt,Nelson Mandela,PER,"Ficou evidente que a violência afeta mulheres de todos os extratos, tanto que até Josina Machel, não ficou excluída, apesar de ser filha de Graça Machel e enteada de Nelson Mandela."
pt,X.,PER,"A relação curiosa de que as mulheres pertencem a um homem sempre: deixa de ser filha de X para ser esposa de X. O fato de se perpetuar o machismo, em nome da cultura africana, mas se abdicar facilmente de um celular."
pt,Fórum Mulher,ORG,"O Fórum Mulher recebeu das estruturas locais espaço físico para a incubadora feminista de Matutuine O Fórum Mulher recebeu hoje o espaço físico (terreno) das estruturas locais (régulo, secretário, vice_secretário) da localidade de Machanfane, no distrito de Matutuine , província de Maputo."
pt,Matutuine O,PER,"O Fórum Mulher recebeu das estruturas locais espaço físico para a incubadora feminista de Matutuine O Fórum Mulher recebeu hoje o espaço físico (terreno) das estruturas locais (régulo, secretário, vice_secretário) da localidade de Machanfane, no distrito de Matutuine , província de Maputo."
pt,Machanfane,LOC,"O Fórum Mulher recebeu das estruturas locais espaço físico para a incubadora feminista de Matutuine O Fórum Mulher recebeu hoje o espaço físico (terreno) das estruturas locais (régulo, secretário, vice_secretário) da localidade de Machanfane, no distrito de Matutuine , província de Maputo."
pt,Matutuine,LOC,"O Fórum Mulher recebeu das estruturas locais espaço físico para a incubadora feminista de Matutuine O Fórum Mulher recebeu hoje o espaço físico (terreno) das estruturas locais (régulo, secretário, vice_secretário) da localidade de Machanfane, no distrito de Matutuine , província de Maputo."
pt,Maputo,LOC,"O Fórum Mulher recebeu das estruturas locais espaço físico para a incubadora feminista de Matutuine O Fórum Mulher recebeu hoje o espaço físico (terreno) das estruturas locais (régulo, secretário, vice_secretário) da localidade de Machanfane, no distrito de Matutuine , província de Maputo."
