id,country,texto,hashtags,doc_origin,source,date,manual_theme,url,notes,idioma
Espanha_0056,Espanha,"La víctima llevaba unas bragas rojas con encaje y ello hace suponer que estaba predispuesta a tener relaciones sexuales. Además, la supuesta personalidad tímida de ella choca con esta prenda interior, lo cual indica que se había preparado para ello... PARA SER VIOLADA. Ocurrió en Ica, Perú. Dejo noticia un par de días en mi bio. Con bragas, con tanga, culotte, con ropa interior que cubra hasta los tobillos, O SIN ROPA INTERIOR, nada, absolutamente nada justifica una VIOLACIÓN #feminismo","['Espanha', '#feminismo', 'Legenda', '56']",ESPANHA.docx,DOCX Original,,,,,Espanhol
Espanha_0057,Espanha,"¡CONSEJO! Extracto de una conversación por mensaje privado con una chica (menor) que me escribe y me cuenta esto. Necesita que le aconsejamos, yo ya le di mi punto de vista, pero estoy segura de que entre todas llegaremos a mejor puerto... Por otra vía, me comenta mi hermana @diva.vegan que desgraciadamente estos casos están a la orden del día. #sitocanaunanostocanatodas #sororidad #juntassomosmasfuertes","['#sororidad', 'Espanha', '#sitocanaunanostocanatodas', '57', 'Legenda', '#juntassomosmasfuertes']",ESPANHA.docx,DOCX Original,,,,,Espanhol
Espanha_0058,Espanha,"Nos ha pasado. A todas nos ha pasado que un señor viejo verde que te triplica la edad se te ha insinuado o directamente te ha dicho sin tapujos que te quiere llevar a la cama. Y si de verdad crees que a ti jamás de los jamases te ha pasado, quizá, amiga, es que no lo quieras ver, pero me juego el cuello, repito, ME JUEGO EL CUELLO (y pocas veces lo hago) que conoces a más de una chica de tu entorno a la que le ha pasado directamente a ella. Es así. Desgraciadamente es así. Crecen creyendo que su rabo lo puede todo y les pertenece todo. Ascazo. #patriarcado #hastaelcoño #amigadatecuenta","['#amigadatecuenta', 'Espanha', '58', '#patriarcado', 'Legenda', '#hastaelcoño']",ESPANHA.docx,DOCX Original,,,,,Espanhol
Espanha_0059,Espanha,"¿Influencers feministas? ¡Pongamos a más de una en nuestras vidas! Etiqueta a tu influencer feminista, tenga 1 millón de followers o apenas una docena. Si te influencia feministamente, te influencia bien 😊💜 #feminista","['Espanha', 'Legenda', '59', '#feminista']",ESPANHA.docx,DOCX Original,,,,,Espanhol
Espanha_0060,Espanha,"Gente! El 14 de febrero se aproxima, pero no os debilitéis. Ahora es cuando no hay que bajar la guardia. Dejo esto por aquí para recordarnos que MEJOR SOLA QUE CON UN MACHISTA, ea! #mejorsolaqueconunmachista #feminismo #sanvalentin #sanvalentinestasobrevalorado","['#sanvalentinestasobrevalorado', '60', 'Espanha', '#sanvalentin', '#mejorsolaqueconunmachista', '#feminismo', 'Legenda']",ESPANHA.docx,DOCX Original,,,,,Espanhol
Espanha_0061,Espanha,"Parece obvio, pero todavía hay gente que no lo entiende... #violacion","['Espanha', '#violacion', 'Legenda', '61']",ESPANHA.docx,DOCX Original,,,,,Espanhol
Espanha_0062,Espanha,Recordemos: el amor tóxico no es buena compañía. #14f #elamornoduele #amorpropio,"['Espanha', '#14f', '#amorpropio', '#elamornoduele', '62', 'Legenda']",ESPANHA.docx,DOCX Original,,,,,Espanhol
Espanha_0063,Espanha,"Holiii. Solo venía a decir lo lejos que me siento (y me he sentido siempre) de esa cosa que dicen que siente toda mujer en algún momento de sus vidas y que si no la sientes eres mala mujer, egoísta, diabólica y que para qué has venido a este mundo (esto me lo vino a decir un tipo, si una mujer no quiere procrear, ¿cuál es el sentido de su existencia? En fin, Serafín, le dije yo, recogí mis cosas y me fui. La no-maternidad es una elección, entérate, Serafín. Cada mujer decide acorde a sus deseos, pues es la que gesta y pare y todo lo demás está de más. Fin, Serafín. #maternidad #lasmujeresparimoslasmujeresdecidimos","['Espanha', '#maternidad', '#lasmujeresparimoslasmujeresdecidimos', '63', 'Legenda']",ESPANHA.docx,DOCX Original,,,,,Espanhol
Espanha_0064,Espanha,"Feliz día a los padres, ya sean biológicos o adoptivos, que ejercen como tal, conocen las necesidades de su hijo/a, gustos, habilidades, preferencias, amistades, entorno... Al resto, que ni sabe ni se preocupa de todo lo que conlleva la paternidad, mira, no. Para ellos no hay feliz día. *Y a los compradores de bebés que os den muy mucho. Ojalá en unos años, ese bebé ya con conocimiento, eche peste de sus compradores. Buenos días y tal. #felizdiadelpadre","['Espanha', '#felizdiadelpadre', 'Legenda', '64']",ESPANHA.docx,DOCX Original,,,,,Espanhol
Espanha_0065,Espanha,"Desde la infancia, desde bien pequeñas se nos manda mensajes para que seamos madres en el futuro, la mejor experiencia de toda mujer, nos dicen. La maternidad debería ser una elección y sin embargo estamos sometidas a presión constantemente, porque mala mujer es aquella que no quiera serlo. Y muy egoísta, claro. Históricamente, se ha considerado la maternidad y la crianza como los roles más importantes en la realización de la mujer, y un deber al que no ha de renunciar ninguna. No sé la de veces que he tenido que explicar que no quería ser madre, ""todavía eres muy joven, ya te llegará"" Y dale... Incluso un señoro que vendía libros de segunda mano en la calle en plan venta ambulante, me recriminó que si yo no tenía descendencia, quién se haría cargo de las pensiones y quién contribuiría con el sistema, repito, venta ambulante 🥴 La maternidad será deseada o no será, no hemos venido para complacer a nadie, mas que a nosotras mismas, cohone! Y por si no os habíais dado cuenta, tenemos un planeta superpoblado y escaso de recursos como para hacernos sentir mal a las mujeres que, pese a toda imposición social, elegimos no ser madres, ea! Nota, bravo por las mujeres que sí quieren serlo, que cada una decida, es de lo que se trata, y feliz día de la madre para vosotras mañana y todos los días. #maternidad #lamaternidadseradeseadaonosera #feminismo","['#lamaternidadseradeseadaonosera', 'Espanha', '#maternidad', '65', '#feminismo', 'Legenda']",ESPANHA.docx,DOCX Original,,,,,Espanhol
Espanha_0066,Espanha,"Cada vez que os excusáis, yo digo para mis adentros ""pobretico, está quedando en evidencia"". Querido señoro patéticus, deja de mirarte el ojete y ponte a luchar para acabar con el machismo en todas sus formas, deconstrúyete, haz un análisis profundo, señala toda injusticia, ponte gafas violetas... ¿Te cuento un secreto? Hasta las feministas tenemos pensamientos o actitudes machistas de tanto beber de esta sociedad y hemos de revisarnos constantemente... ¿De verdad crees que porque tú no mates o maltrates (gracias por cierto, eh?! 😉, galletita pa' ti) ya no tienes trabajo que hacer? 🤦🤦 EL FEMINISMO ES PARA EL BIEN DE TODA-TODA LA SOCIEDAD #notallmen #notodosloshombres #señoros #deconstruccion #feminismo","['#feminismo', '#notodosloshombres', 'Espanha', '66', '#notallmen', '#deconstruccion', 'Legenda', '#señoros']",ESPANHA.docx,DOCX Original,,,,,Espanhol
Espanha_0067,Espanha,"Gracias por tu opinión sobre algo que no te he pedido. Por hombres como tú, recuerdo por qué hago viñetas como estas. Dedicada a ti. #machismo #feminist #hastacuando","['67', '#feminist', 'Espanha', '#hastacuando', '#machismo', 'Legenda']",ESPANHA.docx,DOCX Original,,,,,Espanhol
Espanha_0068,Espanha,"Hoy es el Día de las Escritoras. Históricamente la literatura ha sido cosa de hombres. Pero no porque las mujeres no escribieran sino porque, como en muchos otros ámbitos, los hombres que controlaban este mundo, generalmente editores, se encargaron de vetarles el acceso. Ellas, para evitar prejuicios sexistas y conseguir ser publicadas y leídas, a menudo se veían obligadas a ocultar sus verdaderas identidades bajo seudónimos de hombres masculinos. Un ejemplo típico sería el caso de Charlotte Brontë, que cuando tenía 20 años envió una selección de sus poemas al poeta británico Robert Southey y recibió la siguiente respuesta: «La literatura no puede ser asunto de una mujer». Por suerte, la futura autora de Jane Eyre ignoró su consejo. #díadelasescritoras #feministas","['#díadelasescritoras', 'Espanha', '68', '#feministas', 'Legenda']",ESPANHA.docx,DOCX Original,,,,,Espanhol
Espanha_0069,Espanha,"Que dice el torero español, bonico de cara, bien plantao, con arte y poderío, Fran Rivera, que los hombres son incapaces de tener un video así (con contenido sexual de una mujer) y no enseñarlo y compartirlo con sus bro'. Le debe pasar como con los toros, imposible verlo y poder reprimirse el querer matarlo y rematarlo... A causa de ese vídeo, Verónica se quitó la vida 😓 #notallmen #sextorsion #yesallwomen #niunamas #todassomosveronica","['#yesallwomen', 'Espanha', '#sextorsion', '69', '#notallmen', '#niunamas', 'Legenda', '#todassomosveronica']",ESPANHA.docx,DOCX Original,,,,,Espanhol
Espanha_0070,Espanha,"GRACIAS, hermana, por no callar y al resto por tan necesarias movilizaciones en las calles de tantas ciudades. -------------------------- No fue abuso, fue violación. El Tribunal Supremo ha condenado por unanimidad a los cinco hombres miembros de 'la manada' -Antonio Manuel Guerrero Escudero, Jesús Escudero, José Ángel Prenda, Alfonso Jesús Cabezuelo, y Ángel Boza- a quince años de cárcel por un delito continuado de ""violación"". Desdice así lo sostenido por la Audiencia de Navarra, primero, y por el Tribunal Superior de Justicia de Navarra, después, que los consideraron culpables de un delito de abuso sexual con prevalimiento con nueve años de cárcel pero no de agresión sexual. El Supremo asegura que se trató de un ""auténtico escenario intimidatorio"" en el que la víctima ""en ningún momento consiente"". Link de la noticia de @eldiarioes en mi perfil por unos días. #yotecreo #hermanayositecreo #lamanadasomosnosotras #hermanaaquiestatumanada #lamanada","['Espanha', '#hermanayositecreo', '#lamanadasomosnosotras', '70', '#lamanada', '#yotecreo', 'Legenda', '#hermanaaquiestatumanada']",ESPANHA.docx,DOCX Original,,,,,Espanhol
Espanha_0071,Espanha,"Hoy, de nuevo, una mujer asesinada por su pareja en España. Llevamos más de 50 feminicidios en lo que va de año. Cada día un promedio de 137 mujeres alrededor del mundo mueren a manos de su pareja o de un miembro de su familia, según una información dada a conocer por Naciones Unidas. Cifras espeluznantes... Basta ya. #feminicidio #violenciamachista #machismo #niunamas #niunamenos","['#niunamas', '#feminicidio', 'Espanha', '#machismo', '#niunamenos', '#violenciamachista', '71', 'Legenda']",ESPANHA.docx,DOCX Original,,,,,Espanhol
Espanha_0072,Espanha,"Ayer. En muchísimas ciudades del mundo. Alzando la voz. Por las que ya no están. Por las que no pueden. Por nosotras y por nuestras hermanas. Por las que fueron, son y serán. Juntas. Somos imparables. Sigamos así. Históricas. #imparables #feminismo #juntassomosmaisfortes #empoderadas #8m","['#juntassomosmaisfortes', 'Espanha', '#imparables', '#8m', '72', '#feminismo', 'Legenda', '#empoderadas']",ESPANHA.docx,DOCX Original,,,,,Espanhol
Espanha_0073,Espanha,"Un día como hoy, fallecía Simone de Beauvoir en 1986. Una mujer que dedicó toda su vida al movimiento feminista y reivindicó en sus obras el reconocimiento de las capacidades y derechos de las mujeres, que tradicionalmente habían estado reservados para los hombres. Enemiga de la burguesía, pero nacida en el seno de una familia acomodada; feminista, pero atrapada en un mundo de hombres; bisexual, pero no abiertamente... La personalidad controvertida de la novelista y filósofa francesa Simone de Beauvoir siempre le causó polémicas, pero su carácter persistente y luchador hizo que actualmente sea recordada como una de las protagonistas de la lucha por el feminismo. #feminismo #simonedebeauvoir #tessaimpresa","['Espanha', '73', '#tessaimpresa', '#simonedebeauvoir', '#feminismo', 'Legenda']",ESPANHA.docx,DOCX Original,,,,,Espanhol
Espanha_0074,Espanha,"D E L A N T E y que el mundo nos oiga #8m #huelgafeminista Huelga Feminista Paráis el mundo, paráis la Historia ¡Vosotras, Mujeres! ¡Vosotras, Luchadoras! Delante, al frente de la justicia; delante, el futuro ya es presente; delante vosotras, protagonistas ¡Adelante, Huelga Feminista! Porque nunca más oprimidas, nunca más olvidadas, nunca más heridas ¡vuestra Revolución es Vida! Adiós desigualdad, esperanza de equidad, Mujeres libres y vivas ¡Huelga Feminista! Poema: @diva.david.vegan","['Espanha', '#8m', '74', 'Legenda', '#huelgafeminista']",ESPANHA.docx,DOCX Original,,,,,Espanhol
Espanha_0075,Espanha,"Mañana 25N únete a la manifestación en contra de la violencia de género de tu ciudad. Paremos esta lacra. Comparte, pasa la voz, únete a más compis, sé parte del cambio, la revolución será feminista o no será. #feminism #intersectionalfeminism #feminist #25n #feminismo","['#feminismo', '#feminist', '#25n', 'Espanha', '#intersectionalfeminism', '#feminism', 'Legenda', '75']",ESPANHA.docx,DOCX Original,,,,,Espanhol
Espanha_0076,Espanha,"Mañana salgamos a a las calles para frenar la violencia machista, por mí, por ti y por todas mis compañeras. Busca tu ciudad, únete y difunde #violenciamachista #25n #niunamenos #niunamas","['#25n', 'Espanha', '76', '#niunamenos', '#violenciamachista', '#niunamas', 'Legenda']",ESPANHA.docx,DOCX Original,,,,,Espanhol
Espanha_0077,Espanha,"Feminismo, un modo de vida justo, de equidad, necesario, que se olviden de tratarlo como una moda, porque la lucha de todas las mujeres desde tiempos inmemoriables por ser tratadas como personas, por tener los mismos derechos que los hombres, por recuperar lo que el patriarcado les robó y les roba; era, es y será, la forma de vivir que necesita la humanidad. Tal vez ahora se esté visibilizando más su lucha, haya más conciencia, tal vez sea su tiempo, pero que tome nota el machismo y el patriarcado: no es una moda. Y a partir de que nos encontramos en este punto histórico, no hay vuelta atrás: el modo de vida feminista tiene que terminar de llegar a todos los rincones del planeta, a todos los gobiernos y estamentos de poder y de justicia, a todos los corazones de la gente buena. Porque basta ya de violencia contra las mujeres, basta de arrancarles sus vidas, basta de desigualdad. Por ellas, por todas y todos, por un mundo mejor, por una humanidad que merezca la pena, convierte tu modo de vivir en feminista. El machismo y el patriarcado ya son parte del pasado ¡HASTA NUNCA! #feminismoradical #feminismo #soyfeminista #larevolucionserafeministaonosera Texto: @diva.david.vegan","['Espanha', '#soyfeminista', '#feminismoradical', '#larevolucionserafeministaonosera', '#feminismo', 'Legenda', '77']",ESPANHA.docx,DOCX Original,,,,,Espanhol
